set2_id,DataVizRoles_Freelance,DataVizRoles_Employee,DataVizRoles_Hobbyist,DataVizRoles_Student,DataVizRoles_Academic,DataVizRoles_PassiveIncome,DataVizRoles_PreferNot,WorkSituRecent,WorkSituPreferred,RoleAsFreelance,RoleAsEmployee,OrgSector_,OrgSector_Public,OrgSector_Private,OrgSector_Nonprofit,OrgSector_Academia,OrgSector_Other__,OrgIndustry_,OrgIndustry_Finance,OrgIndustry_HealthMed,OrgIndustry_IT,OrgIndustry_Journalism,OrgIndustry_Marketing,OrgIndustry_ConsultantMulti,OrgIndustry_Other__,AcadArea,AcadDataVizUse_,AcadDataVizUse_ShareFindings,AcadDataVizUse_TeachDataViz,AcadDataVizUse_ResearchTopic,AcadDataVizUse_OtherTeaching,AcadDataVizUse_Other__,StudentTime,StudentDegreeLevel,StudentDataVizTaught,StudentDegreeArea__,HobbyTime,Hobby,HobbyEnjoyment,HobbyPortfolio,HobbyVolunteer,HobbyShareMessages,HobbyBuildSkills,EducLevel,EducUndergradArea_,EducUndergradArea_ArtsHumanities,EducUndergradArea_Business,EducUndergradArea_Education,EducUndergradArea_HealthMed,EducUndergradArea_PublicSocialServices,EducUndergradArea_ScienceMathTech,EducUndergradArea_SocialSciences,EducUndergradArea_TradesPersonalServices,EducUndergradArea_MultiInterdisc,EducUndergradArea_Other__,EducGradArea_,EducGradArea_ArtsHumanities,EducGradArea_Business,EducGradArea_Education,EducGradArea_HealthMed,EducGradArea_PublicSocialServices,EducGradArea_ScienceMathTech,EducGradArea_SocialSciences,EducGradArea_TradesPersonalServices,EducGradArea_MultiInterdisc,EducGradArea_Other__,DVSMembership
oNEe,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),"Leadership (Manager, Director, VP, etc.)","Leadership (Manager, Director, VP, etc.)",3,x,x,x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Some college,0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
ckas,[^not chosen],x,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Journalist,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],Social Sciences,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not answered]
wUlT,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],"Leadership (Manager, Director, VP, etc.)",1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],3,x,[^not chosen],x,[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
kOYd,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Scientist,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],"Doctoral degree (e.g., PhD, EdD, PsyD)",1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
ZHno,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],None of these describes my role,1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Mental health,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],I don’t know
XKdw,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Designer,3,x,x,x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
MfcH,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not answered],Remote (fully or mostly),[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Part time,Graduate/Master’s,"Yes, in a required course",MPS Data visualization and analysis,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
KFkH,x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),Analyst,Analyst,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],CPG,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
pRrc,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Analyst,1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Policy; Advocacy; Research,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unfinished],0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],0,[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished],[\unfinished]
LlHX,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),None of these describes my role,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],No
vbZE,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],Cartographer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),2,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,x,[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,x,[^not chosen],[^not chosen],[^not chosen],No
TlQj,[^not chosen],x,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Designer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,Data intelligence,Arts and Humanities,1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),2,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],2,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,Data Visualization and Analytics,Yes
NVjk,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],Developer,1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Research,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Some college,0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
dHKt,[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],"Science, Math, and Technology",1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],"Doctoral degree (e.g., PhD, EdD, PsyD)",1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
KUBX,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],On site (fully or mostly),Remote (fully or mostly),[\unasked],Analyst,1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,Higher Education,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],"Doctoral degree (e.g., PhD, EdD, PsyD)",1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
qqBf,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],Analyst,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Biotech,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
pFoI,x,x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),Developer,Developer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],6–10 hours,3,Often,Often,Never,Never,Rarely,High school diploma,0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],I don’t know
OkIh,x,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),Developer,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Part time,Graduate/Master’s,"Yes, in an elective course",Master's in Computer Sciencce,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),2,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
YOxc,x,x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),Analyst,Analyst,1,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Higher Education,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],5 hours or less,5,Sometimes,Often,Often,Often,Often,Master’s (or similar graduate degree),1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
ixsV,x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),Analyst,Analyst,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),2,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],2,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],Yes
bEaL,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],Developer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Bachelor’s degree,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
VhLy,[^not chosen],x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Developer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],5 hours or less,5,Sometimes,Sometimes,Rarely,Sometimes,Often,Master’s (or similar graduate degree),1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
UoNT,[^not chosen],x,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],On site (fully or mostly),Remote (fully or mostly),[\unasked],Scientist,1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],6–10 hours,4,Often,Often,Never,Sometimes,Often,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
ONsl,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Remote (fully or mostly),Remote (fully or mostly),[\unasked],Developer,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Trade,[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],Yes
Tkmx,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Hybrid,Remote (fully or mostly),[\unasked],Analyst,1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],3,[^not chosen],[^not chosen],x,[^not chosen],x,x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Yes
ESKB,[^not chosen],x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],On site (fully or mostly),Remote (fully or mostly),[\unasked],Designer,1,[^not chosen],[^not chosen],x,[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],0,[\unasked],[\unasked],[\unasked],[\unasked],[\unasked],Master’s (or similar graduate degree),1,x,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],1,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],x,[^not chosen],Yes
